starttime	seconds	ctime	dtime	ttime	wait
Mon Jun 16 19:19:11 2014	1402939151	0	14	14	14
Mon Jun 16 19:19:12 2014	1402939152	0	17	17	17
Mon Jun 16 19:19:18 2014	1402939158	0	18	18	18
Mon Jun 16 19:18:59 2014	1402939139	0	19	19	19
Mon Jun 16 19:19:25 2014	1402939165	0	19	19	19
Mon Jun 16 19:19:20 2014	1402939160	0	19	19	19
Mon Jun 16 19:18:59 2014	1402939139	0	20	20	19
Mon Jun 16 19:19:02 2014	1402939142	0	20	20	20
Mon Jun 16 19:19:18 2014	1402939158	0	20	20	20
Mon Jun 16 19:18:59 2014	1402939139	0	25	25	25
Mon Jun 16 19:19:12 2014	1402939152	0	25	25	25
Mon Jun 16 19:19:12 2014	1402939152	0	25	26	25
Mon Jun 16 19:19:13 2014	1402939153	0	26	26	26
Mon Jun 16 19:19:01 2014	1402939141	0	27	27	27
Mon Jun 16 19:18:59 2014	1402939139	0	27	27	27
Mon Jun 16 19:19:21 2014	1402939161	0	27	27	26
Mon Jun 16 19:19:11 2014	1402939151	0	28	28	27
Mon Jun 16 19:18:59 2014	1402939139	0	28	28	28
Mon Jun 16 19:19:13 2014	1402939153	0	28	28	28
Mon Jun 16 19:19:23 2014	1402939163	0	28	28	28
Mon Jun 16 19:18:57 2014	1402939137	0	29	29	29
Mon Jun 16 19:19:02 2014	1402939142	0	29	29	29
Mon Jun 16 19:18:52 2014	1402939132	3	26	29	26
Mon Jun 16 19:19:01 2014	1402939141	0	32	32	32
Mon Jun 16 19:18:59 2014	1402939139	0	32	32	32
Mon Jun 16 19:19:11 2014	1402939151	0	33	33	33
Mon Jun 16 19:19:12 2014	1402939152	0	35	35	35
Mon Jun 16 19:19:20 2014	1402939160	0	36	36	36
Mon Jun 16 19:19:11 2014	1402939151	0	36	36	36
Mon Jun 16 19:19:32 2014	1402939172	0	37	37	37
Mon Jun 16 19:19:11 2014	1402939151	0	38	38	38
Mon Jun 16 19:19:16 2014	1402939156	0	39	39	39
Mon Jun 16 19:18:59 2014	1402939139	0	39	39	39
Mon Jun 16 19:18:57 2014	1402939137	0	39	39	39
Mon Jun 16 19:19:19 2014	1402939159	0	40	40	40
Mon Jun 16 19:19:21 2014	1402939161	0	41	41	41
Mon Jun 16 19:19:20 2014	1402939160	0	41	41	41
Mon Jun 16 19:19:19 2014	1402939159	0	42	42	42
Mon Jun 16 19:19:01 2014	1402939141	0	42	42	42
Mon Jun 16 19:18:52 2014	1402939132	8	35	43	35
Mon Jun 16 19:19:15 2014	1402939155	0	44	44	44
Mon Jun 16 19:19:02 2014	1402939142	0	45	45	45
Mon Jun 16 19:19:13 2014	1402939153	0	46	46	46
Mon Jun 16 19:19:12 2014	1402939152	0	47	47	47
Mon Jun 16 19:19:23 2014	1402939163	0	47	47	46
Mon Jun 16 19:19:33 2014	1402939173	0	48	48	47
Mon Jun 16 19:18:57 2014	1402939137	0	48	48	48
Mon Jun 16 19:19:19 2014	1402939159	0	49	49	49
Mon Jun 16 19:19:18 2014	1402939158	0	49	49	49
Mon Jun 16 19:19:13 2014	1402939153	0	50	50	49
Mon Jun 16 19:19:16 2014	1402939156	0	50	50	50
Mon Jun 16 19:19:13 2014	1402939153	0	50	50	50
Mon Jun 16 19:19:13 2014	1402939153	0	50	50	50
Mon Jun 16 19:19:24 2014	1402939164	0	50	50	50
Mon Jun 16 19:18:59 2014	1402939139	0	51	51	51
Mon Jun 16 19:19:11 2014	1402939151	0	52	52	52
Mon Jun 16 19:19:16 2014	1402939156	0	53	53	53
Mon Jun 16 19:19:04 2014	1402939144	0	54	54	54
Mon Jun 16 19:19:16 2014	1402939156	0	55	55	55
Mon Jun 16 19:19:13 2014	1402939153	0	55	55	55
Mon Jun 16 19:19:32 2014	1402939172	0	55	55	55
Mon Jun 16 19:19:12 2014	1402939152	0	56	56	56
Mon Jun 16 19:19:12 2014	1402939152	0	56	56	55
Mon Jun 16 19:19:16 2014	1402939156	0	56	56	56
Mon Jun 16 19:19:33 2014	1402939173	0	57	57	57
Mon Jun 16 19:19:01 2014	1402939141	0	57	57	57
Mon Jun 16 19:19:22 2014	1402939162	0	57	57	57
Mon Jun 16 19:18:59 2014	1402939139	0	57	57	57
Mon Jun 16 19:19:13 2014	1402939153	0	58	58	58
Mon Jun 16 19:19:13 2014	1402939153	0	58	58	58
Mon Jun 16 19:19:13 2014	1402939153	0	58	58	58
Mon Jun 16 19:19:22 2014	1402939162	0	59	59	59
Mon Jun 16 19:19:01 2014	1402939141	0	59	59	59
Mon Jun 16 19:19:30 2014	1402939170	0	60	60	59
Mon Jun 16 19:19:26 2014	1402939166	0	60	60	60
Mon Jun 16 19:19:18 2014	1402939158	0	60	60	60
Mon Jun 16 19:19:13 2014	1402939153	0	61	61	61
Mon Jun 16 19:19:22 2014	1402939162	0	61	61	58
Mon Jun 16 19:19:13 2014	1402939153	0	62	62	62
Mon Jun 16 19:19:26 2014	1402939166	0	63	63	62
Mon Jun 16 19:18:52 2014	1402939132	8	55	63	55
Mon Jun 16 19:19:26 2014	1402939166	0	65	65	65
Mon Jun 16 19:19:02 2014	1402939142	0	65	65	65
Mon Jun 16 19:18:57 2014	1402939137	0	66	66	65
Mon Jun 16 19:19:26 2014	1402939166	0	67	67	67
Mon Jun 16 19:18:52 2014	1402939132	3	63	67	59
Mon Jun 16 19:18:59 2014	1402939139	0	70	70	70
Mon Jun 16 19:19:21 2014	1402939161	0	70	70	70
Mon Jun 16 19:19:13 2014	1402939153	0	71	71	71
Mon Jun 16 19:18:52 2014	1402939132	3	69	72	69
Mon Jun 16 19:18:59 2014	1402939139	0	73	73	73
Mon Jun 16 19:19:13 2014	1402939153	0	73	73	73
Mon Jun 16 19:19:16 2014	1402939156	0	74	74	74
Mon Jun 16 19:19:11 2014	1402939151	0	74	74	74
Mon Jun 16 19:19:26 2014	1402939166	0	74	74	74
Mon Jun 16 19:19:26 2014	1402939166	0	75	75	75
Mon Jun 16 19:19:13 2014	1402939153	0	76	76	76
Mon Jun 16 19:19:13 2014	1402939153	0	76	76	76
Mon Jun 16 19:19:01 2014	1402939141	0	76	76	76
Mon Jun 16 19:19:12 2014	1402939152	0	76	76	76
Mon Jun 16 19:19:02 2014	1402939142	0	77	77	77
Mon Jun 16 19:19:13 2014	1402939153	0	77	77	77
Mon Jun 16 19:19:11 2014	1402939151	0	77	77	77
Mon Jun 16 19:19:13 2014	1402939153	0	78	78	78
Mon Jun 16 19:19:16 2014	1402939156	0	78	78	78
Mon Jun 16 19:19:33 2014	1402939173	0	78	78	78
Mon Jun 16 19:18:57 2014	1402939137	0	79	79	79
Mon Jun 16 19:19:20 2014	1402939160	0	79	79	79
Mon Jun 16 19:19:22 2014	1402939162	0	79	79	72
Mon Jun 16 19:19:19 2014	1402939159	0	79	79	79
Mon Jun 16 19:19:11 2014	1402939151	0	80	80	45
Mon Jun 16 19:19:19 2014	1402939159	0	81	81	81
Mon Jun 16 19:19:11 2014	1402939151	0	82	82	82
Mon Jun 16 19:19:13 2014	1402939153	0	82	82	82
Mon Jun 16 19:18:52 2014	1402939132	8	75	83	75
Mon Jun 16 19:19:32 2014	1402939172	0	83	83	83
Mon Jun 16 19:18:59 2014	1402939139	0	84	84	84
Mon Jun 16 19:18:52 2014	1402939132	3	81	84	81
Mon Jun 16 19:19:11 2014	1402939151	0	85	85	85
Mon Jun 16 19:19:26 2014	1402939166	0	85	85	85
Mon Jun 16 19:19:33 2014	1402939173	0	86	86	86
Mon Jun 16 19:19:08 2014	1402939148	0	86	86	86
Mon Jun 16 19:19:12 2014	1402939152	0	86	86	86
Mon Jun 16 19:19:01 2014	1402939141	0	86	86	86
Mon Jun 16 19:19:13 2014	1402939153	0	87	87	87
Mon Jun 16 19:19:10 2014	1402939150	0	87	87	87
Mon Jun 16 19:19:11 2014	1402939151	0	87	87	87
Mon Jun 16 19:19:01 2014	1402939141	0	87	87	87
Mon Jun 16 19:19:16 2014	1402939156	0	88	88	88
Mon Jun 16 19:19:18 2014	1402939158	0	88	88	88
Mon Jun 16 19:19:32 2014	1402939172	0	88	88	88
Mon Jun 16 19:19:12 2014	1402939152	0	89	89	89
Mon Jun 16 19:19:18 2014	1402939158	0	89	89	89
Mon Jun 16 19:19:18 2014	1402939158	0	89	89	89
Mon Jun 16 19:19:08 2014	1402939148	0	89	89	89
Mon Jun 16 19:18:59 2014	1402939139	0	90	90	90
Mon Jun 16 19:18:52 2014	1402939132	8	82	90	82
Mon Jun 16 19:19:01 2014	1402939141	0	91	91	91
Mon Jun 16 19:19:18 2014	1402939158	0	93	93	93
Mon Jun 16 19:19:22 2014	1402939162	0	93	93	93
Mon Jun 16 19:18:57 2014	1402939137	0	94	94	54
Mon Jun 16 19:19:33 2014	1402939173	0	94	94	94
Mon Jun 16 19:19:01 2014	1402939141	0	94	94	94
Mon Jun 16 19:19:26 2014	1402939166	0	95	95	95
Mon Jun 16 19:19:22 2014	1402939162	0	95	95	94
Mon Jun 16 19:19:33 2014	1402939173	0	95	95	95
Mon Jun 16 19:19:33 2014	1402939173	0	96	96	96
Mon Jun 16 19:19:21 2014	1402939161	0	97	97	97
Mon Jun 16 19:18:57 2014	1402939137	0	98	98	97
Mon Jun 16 19:19:26 2014	1402939166	0	98	98	97
Mon Jun 16 19:19:32 2014	1402939172	0	98	98	98
Mon Jun 16 19:18:58 2014	1402939138	0	98	98	98
Mon Jun 16 19:19:32 2014	1402939172	0	99	99	99
Mon Jun 16 19:18:59 2014	1402939139	0	99	100	99
Mon Jun 16 19:18:52 2014	1402939132	8	91	100	91
Mon Jun 16 19:19:11 2014	1402939151	0	100	100	100
Mon Jun 16 19:19:18 2014	1402939158	0	102	102	91
Mon Jun 16 19:19:21 2014	1402939161	0	103	103	103
Mon Jun 16 19:19:26 2014	1402939166	0	103	103	103
Mon Jun 16 19:19:23 2014	1402939163	0	104	104	104
Mon Jun 16 19:19:11 2014	1402939151	0	104	104	104
Mon Jun 16 19:19:13 2014	1402939153	0	104	104	104
Mon Jun 16 19:19:32 2014	1402939172	0	104	105	104
Mon Jun 16 19:19:26 2014	1402939166	0	105	105	105
Mon Jun 16 19:19:33 2014	1402939173	0	105	105	105
Mon Jun 16 19:19:32 2014	1402939172	0	105	105	105
Mon Jun 16 19:19:19 2014	1402939159	0	107	107	107
Mon Jun 16 19:19:01 2014	1402939141	0	107	107	107
Mon Jun 16 19:19:10 2014	1402939150	0	107	107	107
Mon Jun 16 19:18:52 2014	1402939132	3	104	108	104
Mon Jun 16 19:19:18 2014	1402939158	0	108	108	108
Mon Jun 16 19:19:33 2014	1402939173	0	108	108	108
Mon Jun 16 19:19:32 2014	1402939172	0	108	108	108
Mon Jun 16 19:19:16 2014	1402939156	0	109	109	108
Mon Jun 16 19:18:52 2014	1402939132	8	101	109	101
Mon Jun 16 19:19:26 2014	1402939166	0	109	109	109
Mon Jun 16 19:19:19 2014	1402939159	0	110	110	109
Mon Jun 16 19:19:22 2014	1402939162	0	110	110	109
Mon Jun 16 19:19:21 2014	1402939161	0	110	111	110
Mon Jun 16 19:19:32 2014	1402939172	0	111	111	111
Mon Jun 16 19:19:18 2014	1402939158	0	111	111	111
Mon Jun 16 19:19:17 2014	1402939157	0	111	111	111
Mon Jun 16 19:19:08 2014	1402939148	0	111	111	111
Mon Jun 16 19:18:52 2014	1402939132	8	104	112	104
Mon Jun 16 19:19:32 2014	1402939172	0	114	114	114
Mon Jun 16 19:19:23 2014	1402939163	0	114	114	114
Mon Jun 16 19:19:22 2014	1402939162	0	114	114	114
Mon Jun 16 19:19:22 2014	1402939162	0	115	115	115
Mon Jun 16 19:19:13 2014	1402939153	0	115	115	108
Mon Jun 16 19:19:32 2014	1402939172	0	115	115	115
Mon Jun 16 19:19:13 2014	1402939153	0	115	115	115
Mon Jun 16 19:19:18 2014	1402939158	0	115	115	115
Mon Jun 16 19:19:32 2014	1402939172	0	115	115	115
Mon Jun 16 19:19:26 2014	1402939166	0	116	116	116
Mon Jun 16 19:19:32 2014	1402939172	0	116	116	116
Mon Jun 16 19:19:08 2014	1402939148	0	116	116	116
Mon Jun 16 19:18:52 2014	1402939132	8	109	117	106
Mon Jun 16 19:19:32 2014	1402939172	0	117	118	117
Mon Jun 16 19:19:33 2014	1402939173	0	118	118	118
Mon Jun 16 19:18:52 2014	1402939132	9	109	118	109
Mon Jun 16 19:19:20 2014	1402939160	0	119	119	87
Mon Jun 16 19:19:32 2014	1402939172	0	118	119	118
Mon Jun 16 19:19:17 2014	1402939157	0	119	119	48
Mon Jun 16 19:19:33 2014	1402939173	0	119	119	119
Mon Jun 16 19:19:23 2014	1402939163	0	119	119	119
Mon Jun 16 19:18:57 2014	1402939137	0	120	120	82
Mon Jun 16 19:18:59 2014	1402939139	0	120	120	120
Mon Jun 16 19:18:57 2014	1402939137	0	120	120	91
Mon Jun 16 19:19:20 2014	1402939160	0	120	120	54
Mon Jun 16 19:19:16 2014	1402939156	0	121	121	121
Mon Jun 16 19:18:59 2014	1402939139	0	122	122	122
Mon Jun 16 19:19:18 2014	1402939158	0	122	122	122
Mon Jun 16 19:19:16 2014	1402939156	0	122	122	122
Mon Jun 16 19:19:32 2014	1402939172	0	122	122	121
Mon Jun 16 19:19:33 2014	1402939173	0	123	123	123
Mon Jun 16 19:19:11 2014	1402939151	0	123	123	13
Mon Jun 16 19:18:59 2014	1402939139	0	123	123	123
Mon Jun 16 19:19:24 2014	1402939164	0	123	124	123
Mon Jun 16 19:19:23 2014	1402939163	0	124	124	47
Mon Jun 16 19:19:01 2014	1402939141	0	124	124	124
Mon Jun 16 19:19:18 2014	1402939158	0	124	124	124
Mon Jun 16 19:19:22 2014	1402939162	0	124	124	124
Mon Jun 16 19:19:32 2014	1402939172	0	125	125	125
Mon Jun 16 19:19:20 2014	1402939160	0	125	125	90
Mon Jun 16 19:18:52 2014	1402939132	3	122	125	122
Mon Jun 16 19:19:23 2014	1402939163	0	125	125	53
Mon Jun 16 19:19:11 2014	1402939151	0	125	125	125
Mon Jun 16 19:19:26 2014	1402939166	0	125	125	125
Mon Jun 16 19:19:27 2014	1402939167	0	125	125	125
Mon Jun 16 19:19:11 2014	1402939151	0	126	126	125
Mon Jun 16 19:18:57 2014	1402939137	0	126	126	126
Mon Jun 16 19:19:19 2014	1402939159	0	126	126	126
Mon Jun 16 19:19:24 2014	1402939164	0	126	126	126
Mon Jun 16 19:19:16 2014	1402939156	0	126	126	126
Mon Jun 16 19:19:01 2014	1402939141	0	127	127	127
Mon Jun 16 19:19:32 2014	1402939172	0	128	128	127
Mon Jun 16 19:19:20 2014	1402939160	0	128	128	127
Mon Jun 16 19:19:13 2014	1402939153	0	128	128	128
Mon Jun 16 19:19:32 2014	1402939172	0	128	128	128
Mon Jun 16 19:19:04 2014	1402939144	0	128	128	67
Mon Jun 16 19:19:13 2014	1402939153	0	129	129	128
Mon Jun 16 19:19:01 2014	1402939141	0	129	129	129
Mon Jun 16 19:19:01 2014	1402939141	0	129	129	129
Mon Jun 16 19:19:13 2014	1402939153	0	129	130	129
Mon Jun 16 19:19:33 2014	1402939173	0	130	130	121
Mon Jun 16 19:19:32 2014	1402939172	0	130	130	130
Mon Jun 16 19:19:33 2014	1402939173	0	130	130	118
Mon Jun 16 19:19:26 2014	1402939166	0	130	130	130
Mon Jun 16 19:19:04 2014	1402939144	0	131	131	131
Mon Jun 16 19:19:15 2014	1402939155	0	131	131	131
Mon Jun 16 19:19:17 2014	1402939157	0	131	131	131
Mon Jun 16 19:18:52 2014	1402939132	3	129	132	129
Mon Jun 16 19:19:10 2014	1402939150	0	133	133	133
Mon Jun 16 19:19:18 2014	1402939158	0	133	133	133
Mon Jun 16 19:19:33 2014	1402939173	0	134	134	125
Mon Jun 16 19:18:59 2014	1402939139	0	134	134	134
Mon Jun 16 19:19:15 2014	1402939155	0	134	134	134
Mon Jun 16 19:19:33 2014	1402939173	0	134	134	121
Mon Jun 16 19:18:57 2014	1402939137	0	134	134	95
Mon Jun 16 19:19:29 2014	1402939169	0	134	134	134
Mon Jun 16 19:19:15 2014	1402939155	0	134	135	134
Mon Jun 16 19:19:01 2014	1402939141	0	135	135	130
Mon Jun 16 19:19:00 2014	1402939140	0	135	135	135
Mon Jun 16 19:19:17 2014	1402939157	0	136	136	63
Mon Jun 16 19:19:32 2014	1402939172	0	136	136	135
Mon Jun 16 19:18:59 2014	1402939139	0	136	136	136
Mon Jun 16 19:18:57 2014	1402939137	0	136	136	91
Mon Jun 16 19:19:33 2014	1402939173	0	136	136	136
Mon Jun 16 19:19:12 2014	1402939152	0	136	136	103
Mon Jun 16 19:19:17 2014	1402939157	0	136	137	102
Mon Jun 16 19:19:13 2014	1402939153	0	137	137	137
Mon Jun 16 19:19:00 2014	1402939140	0	137	137	137
Mon Jun 16 19:19:20 2014	1402939160	0	137	137	137
Mon Jun 16 19:19:23 2014	1402939163	0	137	137	137
Mon Jun 16 19:19:32 2014	1402939172	0	138	138	138
Mon Jun 16 19:19:23 2014	1402939163	0	138	138	138
Mon Jun 16 19:19:08 2014	1402939148	0	138	138	138
Mon Jun 16 19:19:22 2014	1402939162	0	138	138	138
Mon Jun 16 19:19:22 2014	1402939162	0	139	139	135
Mon Jun 16 19:19:11 2014	1402939151	0	140	140	139
Mon Jun 16 19:19:05 2014	1402939145	0	140	140	140
Mon Jun 16 19:19:33 2014	1402939173	0	140	140	126
Mon Jun 16 19:19:20 2014	1402939160	0	141	141	108
Mon Jun 16 19:18:59 2014	1402939139	0	141	141	141
Mon Jun 16 19:19:11 2014	1402939151	0	142	142	121
Mon Jun 16 19:18:59 2014	1402939139	0	142	142	142
Mon Jun 16 19:19:22 2014	1402939162	0	142	142	142
Mon Jun 16 19:18:59 2014	1402939139	0	142	142	131
Mon Jun 16 19:19:04 2014	1402939144	0	143	143	119
Mon Jun 16 19:19:21 2014	1402939161	0	143	143	143
Mon Jun 16 19:19:27 2014	1402939167	0	143	143	143
Mon Jun 16 19:19:24 2014	1402939164	0	144	144	144
Mon Jun 16 19:19:24 2014	1402939164	0	144	144	144
Mon Jun 16 19:19:13 2014	1402939153	0	144	144	144
Mon Jun 16 19:19:02 2014	1402939142	0	145	145	145
Mon Jun 16 19:18:59 2014	1402939139	0	145	145	145
Mon Jun 16 19:19:00 2014	1402939140	0	145	145	144
Mon Jun 16 19:19:33 2014	1402939173	0	146	146	146
Mon Jun 16 19:19:32 2014	1402939172	0	146	146	146
Mon Jun 16 19:19:08 2014	1402939148	0	146	146	146
Mon Jun 16 19:19:23 2014	1402939163	0	147	147	147
Mon Jun 16 19:19:01 2014	1402939141	0	148	148	131
Mon Jun 16 19:19:15 2014	1402939155	0	148	148	70
Mon Jun 16 19:19:32 2014	1402939172	0	149	149	148
Mon Jun 16 19:19:32 2014	1402939172	0	149	149	148
Mon Jun 16 19:19:00 2014	1402939140	0	149	149	149
Mon Jun 16 19:18:59 2014	1402939139	0	150	150	150
Mon Jun 16 19:19:25 2014	1402939165	0	150	150	150
Mon Jun 16 19:19:24 2014	1402939164	0	152	152	152
Mon Jun 16 19:19:32 2014	1402939172	0	152	152	152
Mon Jun 16 19:19:33 2014	1402939173	0	152	152	135
Mon Jun 16 19:19:16 2014	1402939156	0	152	152	152
Mon Jun 16 19:19:16 2014	1402939156	0	152	152	152
Mon Jun 16 19:19:27 2014	1402939167	0	152	153	152
Mon Jun 16 19:19:24 2014	1402939164	0	154	154	154
Mon Jun 16 19:19:00 2014	1402939140	0	154	154	154
Mon Jun 16 19:19:16 2014	1402939156	0	154	154	154
Mon Jun 16 19:19:20 2014	1402939160	0	154	154	92
Mon Jun 16 19:19:03 2014	1402939143	0	154	155	154
Mon Jun 16 19:18:59 2014	1402939139	0	155	155	155
Mon Jun 16 19:19:12 2014	1402939152	0	155	155	155
Mon Jun 16 19:19:00 2014	1402939140	0	155	155	155
Mon Jun 16 19:19:12 2014	1402939152	0	155	155	155
Mon Jun 16 19:19:01 2014	1402939141	0	156	156	156
Mon Jun 16 19:19:02 2014	1402939142	0	156	156	156
Mon Jun 16 19:19:21 2014	1402939161	0	156	157	156
Mon Jun 16 19:19:02 2014	1402939142	0	157	157	157
Mon Jun 16 19:19:18 2014	1402939158	0	157	157	157
Mon Jun 16 19:19:32 2014	1402939172	0	158	158	146
Mon Jun 16 19:19:01 2014	1402939141	0	158	158	118
Mon Jun 16 19:19:24 2014	1402939164	0	158	158	158
Mon Jun 16 19:19:22 2014	1402939162	0	158	158	109
Mon Jun 16 19:19:26 2014	1402939166	0	158	158	158
Mon Jun 16 19:19:12 2014	1402939152	0	158	158	158
Mon Jun 16 19:19:32 2014	1402939172	0	158	158	147
Mon Jun 16 19:19:30 2014	1402939170	0	159	159	159
Mon Jun 16 19:19:22 2014	1402939162	0	159	159	159
Mon Jun 16 19:19:18 2014	1402939158	0	159	159	159
Mon Jun 16 19:19:23 2014	1402939163	0	160	160	152
Mon Jun 16 19:19:20 2014	1402939160	0	160	160	160
Mon Jun 16 19:19:01 2014	1402939141	0	160	160	160
Mon Jun 16 19:19:01 2014	1402939141	0	160	160	160
Mon Jun 16 19:19:19 2014	1402939159	0	160	160	160
Mon Jun 16 19:19:18 2014	1402939158	0	161	161	161
Mon Jun 16 19:19:32 2014	1402939172	0	161	161	161
Mon Jun 16 19:19:21 2014	1402939161	0	161	161	160
Mon Jun 16 19:19:08 2014	1402939148	0	161	161	161
Mon Jun 16 19:19:16 2014	1402939156	0	162	162	162
Mon Jun 16 19:19:26 2014	1402939166	0	162	162	162
Mon Jun 16 19:18:57 2014	1402939137	0	163	163	163
Mon Jun 16 19:19:18 2014	1402939158	0	163	163	163
Mon Jun 16 19:19:08 2014	1402939148	0	163	163	163
Mon Jun 16 19:19:32 2014	1402939172	0	164	164	163
Mon Jun 16 19:19:11 2014	1402939151	0	164	164	74
Mon Jun 16 19:19:33 2014	1402939173	0	164	164	139
Mon Jun 16 19:19:26 2014	1402939166	0	164	164	164
Mon Jun 16 19:19:00 2014	1402939140	0	164	164	164
Mon Jun 16 19:19:18 2014	1402939158	0	164	164	156
Mon Jun 16 19:19:31 2014	1402939171	0	165	165	164
Mon Jun 16 19:19:16 2014	1402939156	0	165	165	165
Mon Jun 16 19:19:16 2014	1402939156	0	165	165	164
Mon Jun 16 19:19:20 2014	1402939160	0	165	165	165
Mon Jun 16 19:19:32 2014	1402939172	0	165	165	165
Mon Jun 16 19:19:06 2014	1402939146	0	165	165	165
Mon Jun 16 19:19:18 2014	1402939158	0	166	166	166
Mon Jun 16 19:19:24 2014	1402939164	0	166	166	123
Mon Jun 16 19:19:31 2014	1402939171	0	166	166	166
Mon Jun 16 19:19:16 2014	1402939156	0	166	167	166
Mon Jun 16 19:19:20 2014	1402939160	0	167	167	167
Mon Jun 16 19:19:02 2014	1402939142	0	167	167	167
Mon Jun 16 19:19:32 2014	1402939172	0	167	167	167
Mon Jun 16 19:19:22 2014	1402939162	0	168	168	168
Mon Jun 16 19:19:22 2014	1402939162	0	168	168	168
Mon Jun 16 19:19:33 2014	1402939173	0	168	168	158
Mon Jun 16 19:19:33 2014	1402939173	0	168	168	168
Mon Jun 16 19:19:22 2014	1402939162	0	169	169	168
Mon Jun 16 19:19:02 2014	1402939142	0	169	169	115
Mon Jun 16 19:19:16 2014	1402939156	0	169	169	168
Mon Jun 16 19:19:26 2014	1402939166	0	169	169	169
Mon Jun 16 19:19:32 2014	1402939172	0	169	169	169
Mon Jun 16 19:19:32 2014	1402939172	0	169	169	169
Mon Jun 16 19:19:16 2014	1402939156	0	170	170	169
Mon Jun 16 19:18:59 2014	1402939139	0	170	170	170
Mon Jun 16 19:19:23 2014	1402939163	0	170	170	170
Mon Jun 16 19:19:17 2014	1402939157	0	170	170	148
Mon Jun 16 19:19:09 2014	1402939149	0	170	170	170
Mon Jun 16 19:19:02 2014	1402939142	0	170	170	170
Mon Jun 16 19:19:32 2014	1402939172	0	170	170	170
Mon Jun 16 19:19:22 2014	1402939162	0	170	170	170
Mon Jun 16 19:19:26 2014	1402939166	0	170	170	170
Mon Jun 16 19:19:22 2014	1402939162	0	170	170	170
Mon Jun 16 19:19:30 2014	1402939170	0	171	171	171
Mon Jun 16 19:19:15 2014	1402939155	0	171	171	171
Mon Jun 16 19:19:21 2014	1402939161	0	171	171	169
Mon Jun 16 19:19:26 2014	1402939166	0	171	171	171
Mon Jun 16 19:19:17 2014	1402939157	0	171	171	171
Mon Jun 16 19:19:30 2014	1402939170	0	171	171	171
Mon Jun 16 19:19:22 2014	1402939162	0	171	171	171
Mon Jun 16 19:19:01 2014	1402939141	0	171	171	171
Mon Jun 16 19:18:57 2014	1402939137	0	171	172	171
Mon Jun 16 19:19:02 2014	1402939142	0	172	172	172
Mon Jun 16 19:19:04 2014	1402939144	0	172	172	172
Mon Jun 16 19:19:04 2014	1402939144	0	172	172	146
Mon Jun 16 19:19:32 2014	1402939172	0	172	172	169
Mon Jun 16 19:19:32 2014	1402939172	0	172	172	172
Mon Jun 16 19:19:12 2014	1402939152	0	172	172	172
Mon Jun 16 19:19:16 2014	1402939156	0	172	172	172
Mon Jun 16 19:19:16 2014	1402939156	0	172	172	172
Mon Jun 16 19:19:22 2014	1402939162	0	172	172	172
Mon Jun 16 19:19:22 2014	1402939162	0	173	173	173
Mon Jun 16 19:19:15 2014	1402939155	0	173	173	173
Mon Jun 16 19:19:02 2014	1402939142	0	173	173	105
Mon Jun 16 19:19:20 2014	1402939160	0	173	173	173
Mon Jun 16 19:19:16 2014	1402939156	0	174	174	174
Mon Jun 16 19:19:16 2014	1402939156	0	174	174	174
Mon Jun 16 19:19:24 2014	1402939164	0	174	174	174
Mon Jun 16 19:19:21 2014	1402939161	0	174	175	158
Mon Jun 16 19:19:16 2014	1402939156	0	175	175	173
Mon Jun 16 19:19:12 2014	1402939152	0	175	175	175
Mon Jun 16 19:19:26 2014	1402939166	0	176	176	176
Mon Jun 16 19:19:06 2014	1402939146	0	176	176	176
Mon Jun 16 19:19:10 2014	1402939150	0	176	176	176
Mon Jun 16 19:19:26 2014	1402939166	0	176	176	176
Mon Jun 16 19:19:02 2014	1402939142	0	176	176	176
Mon Jun 16 19:19:17 2014	1402939157	0	177	177	176
Mon Jun 16 19:19:31 2014	1402939171	0	177	177	177
Mon Jun 16 19:19:21 2014	1402939161	0	177	177	177
Mon Jun 16 19:19:32 2014	1402939172	0	177	177	177
Mon Jun 16 19:19:08 2014	1402939148	0	177	177	177
Mon Jun 16 19:19:24 2014	1402939164	0	177	177	177
Mon Jun 16 19:19:22 2014	1402939162	0	177	177	161
Mon Jun 16 19:19:11 2014	1402939151	0	178	178	81
Mon Jun 16 19:18:57 2014	1402939137	0	178	178	178
Mon Jun 16 19:19:20 2014	1402939160	0	178	178	178
Mon Jun 16 19:19:22 2014	1402939162	0	178	178	178
Mon Jun 16 19:19:26 2014	1402939166	0	178	178	178
Mon Jun 16 19:19:09 2014	1402939149	0	178	178	178
Mon Jun 16 19:19:33 2014	1402939173	0	178	178	174
Mon Jun 16 19:19:25 2014	1402939165	0	179	179	179
Mon Jun 16 19:19:13 2014	1402939153	0	179	179	179
Mon Jun 16 19:18:58 2014	1402939138	0	179	179	88
Mon Jun 16 19:18:59 2014	1402939139	0	179	179	179
Mon Jun 16 19:19:16 2014	1402939156	0	179	179	179
Mon Jun 16 19:18:58 2014	1402939138	0	180	180	158
Mon Jun 16 19:19:26 2014	1402939166	0	180	181	180
Mon Jun 16 19:19:04 2014	1402939144	0	181	181	181
Mon Jun 16 19:19:01 2014	1402939141	0	181	181	181
Mon Jun 16 19:19:32 2014	1402939172	0	181	181	181
Mon Jun 16 19:19:32 2014	1402939172	0	182	182	182
Mon Jun 16 19:19:33 2014	1402939173	0	182	182	182
